trial_id,month,source,device,payment_probability
43540,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43541,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43544,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43545,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43546,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43547,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43548,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43549,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43550,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43551,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43553,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43554,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43555,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43556,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43557,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43559,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43560,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43563,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43566,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43567,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43568,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43569,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43570,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43572,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43573,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43574,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43575,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43577,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43578,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43580,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43581,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43582,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43583,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43584,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43585,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43586,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43588,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43590,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43591,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43593,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43596,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43597,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43598,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43599,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43600,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43601,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43602,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43603,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43608,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43612,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43613,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43614,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43616,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43617,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43618,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43622,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43624,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43626,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43627,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43628,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43629,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43630,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43631,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43633,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43634,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43637,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43640,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43642,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43643,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43644,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43645,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43647,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43648,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43650,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43651,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43652,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43653,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43655,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43656,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43658,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43660,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43664,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43665,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43666,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43667,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43669,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43670,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43671,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43673,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43674,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43676,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43677,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43680,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43681,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43683,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43684,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43685,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43686,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43687,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43689,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43690,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43691,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43692,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43693,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43695,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43696,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43698,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43699,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43700,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43701,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43702,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43704,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43705,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43706,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43707,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43708,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43709,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43710,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43711,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43714,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43715,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43717,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43719,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43720,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43722,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43723,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43724,9,Google Adwords - Non Brand Campaigns,Desktop,0.38
43725,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43726,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43727,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43729,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43730,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43731,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43732,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43733,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43736,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43738,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43741,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43742,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43743,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43745,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43747,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43749,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43750,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43752,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43753,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43755,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43757,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43758,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43760,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43761,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43762,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43763,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43764,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43765,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43766,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43767,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43768,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43769,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43770,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43771,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43772,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43773,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43775,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43777,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43778,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43779,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43780,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43781,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43782,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43783,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43784,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43785,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43786,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43787,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43788,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43791,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43793,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43794,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43795,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43796,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43797,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43800,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43801,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43802,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43803,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43805,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43806,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43807,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43808,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43809,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43810,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43811,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43812,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43813,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43814,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43815,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43816,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43819,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43820,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43824,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43825,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43828,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43832,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43833,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43836,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43837,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43839,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43840,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43841,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43842,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43843,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43848,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43850,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43854,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43855,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43856,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43858,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43859,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43860,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43861,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43862,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43864,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43865,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43866,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43868,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43869,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43871,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43872,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43875,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43876,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43877,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43878,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43879,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43880,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43881,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43883,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43885,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43887,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43888,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43889,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43890,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43893,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43894,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43896,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43897,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43900,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43901,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43902,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43903,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43904,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43906,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43909,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43910,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43912,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43913,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43914,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43915,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43916,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43918,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43919,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43922,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43923,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43926,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43927,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43928,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43929,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43930,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43931,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43932,10,Google Adwords - Non Brand Campaigns,Desktop,0.38
43936,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
43937,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
43939,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
43940,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
43941,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
43945,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
43946,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
43949,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
43950,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
43953,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
43956,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
43960,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
43961,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
43963,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
43964,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
43965,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
43967,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
43968,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
43969,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
43970,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
43971,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
43972,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
43973,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
43974,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
43975,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
43976,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
43977,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
43979,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
43981,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
43982,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
43984,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
43985,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
43987,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
43989,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
43990,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
43992,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
43993,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
43994,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
43995,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
43997,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
43998,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
43999,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
44000,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
44001,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
44003,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
44005,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
44007,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
44008,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
44009,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
44010,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
44011,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
44012,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
44013,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
44014,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
44015,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
44016,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
44019,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
44020,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
44022,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
44023,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
44024,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
44025,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
44027,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
44029,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
44031,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
44033,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
44034,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
44035,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
44036,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
44038,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
44039,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
44040,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
44041,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
44042,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
44044,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
44045,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
44047,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
44048,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
44049,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
44050,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
44051,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
44053,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
44055,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
44056,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
44058,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
44059,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
44061,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
44064,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
44066,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
44069,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
44071,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
44077,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
44079,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
44080,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
44081,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
44083,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
44084,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
44085,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
44086,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
44087,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
44088,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
44089,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
44090,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
44091,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
44092,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
44093,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
44095,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
44096,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
44097,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
44099,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
44101,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
44105,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
44106,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
44107,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
44108,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
44110,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
44111,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
44115,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
44116,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
44117,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
44118,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
44120,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
44122,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
44123,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
44126,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
44129,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
44130,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
44133,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
44135,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
44136,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
44138,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
44140,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
44141,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
44142,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
44144,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
44147,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
44148,11,Google Adwords - Non Brand Campaigns,Desktop,0.38
44150,11,Google Adwords - Non Brand Campaigns,Mobile,0.38
44151,12,Google Adwords - Non Brand Campaigns,Desktop,0.38
44152,12,Google Adwords - Non Brand Campaigns,Desktop,0.38
44153,12,Google Adwords - Non Brand Campaigns,Desktop,0.38
44154,12,Google Adwords - Non Brand Campaigns,Desktop,0.38
44156,12,Google Adwords - Non Brand Campaigns,Desktop,0.38
44157,12,Google Adwords - Non Brand Campaigns,Desktop,0.38
44158,12,Google Adwords - Non Brand Campaigns,Desktop,0.38
44159,12,Google Adwords - Non Brand Campaigns,Desktop,0.38
44160,12,Google Adwords - Non Brand Campaigns,Desktop,0.38
44161,12,Google Adwords - Non Brand Campaigns,Desktop,0.38
44163,12,Google Adwords - Non Brand Campaigns,Desktop,0.38
44167,12,Google Adwords - Non Brand Campaigns,Desktop,0.38
44169,12,Google Adwords - Non Brand Campaigns,Desktop,0.38
44172,12,Google Adwords - Non Brand Campaigns,Desktop,0.38
44173,12,Google Adwords - Non Brand Campaigns,Desktop,0.38
44174,12,Google Adwords - Non Brand Campaigns,Desktop,0.38
44175,12,Google Adwords - Non Brand Campaigns,Desktop,0.38
44176,12,Google Adwords - Non Brand Campaigns,Desktop,0.38
44177,12,Google Adwords - Non Brand Campaigns,Desktop,0.38
44179,12,Google Adwords - Non Brand Campaigns,Desktop,0.38
44180,12,Google Adwords - Non Brand Campaigns,Desktop,0.38
44181,12,Google Adwords - Non Brand Campaigns,Desktop,0.38
44182,12,Google Adwords - Non Brand Campaigns,Desktop,0.38
44183,12,Google Adwords - Non Brand Campaigns,Desktop,0.38
44187,12,Google Adwords - Non Brand Campaigns,Desktop,0.38
44188,12,Google Adwords - Non Brand Campaigns,Desktop,0.38
44189,12,Google Adwords - Non Brand Campaigns,Desktop,0.38
44190,12,Google Adwords - Non Brand Campaigns,Desktop,0.38
